TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2014EP,15_242_001,JOBBIK,10
Listas,2014EP,15_242_001,MSZP,3
Listas,2014EP,15_242_001,EGYÜTT-PM,2
Listas,2014EP,15_242_001,LMP,2
Listas,2014EP,15_242_001,DEMOKRATIKUS KOALÍCIÓ,2
Listas,2014EP,15_242_001,A HAZA NEM ELADÓ,1
Listas,2014EP,15_242_001,SMS,0
Listas,2014EP,15_243_001,FIDESZ-KDNP,44
Listas,2014EP,15_243_001,JOBBIK,8
Listas,2014EP,15_243_001,MSZP,7
Listas,2014EP,15_243_001,EGYÜTT-PM,4
Listas,2014EP,15_243_001,DEMOKRATIKUS KOALÍCIÓ,2
Listas,2014EP,15_243_001,LMP,2
Listas,2014EP,15_243_001,SMS,0
Listas,2014EP,15_243_001,A HAZA NEM ELADÓ,0
Listas,2014EP,15_244_001,FIDESZ-KDNP,61
Listas,2014EP,15_244_001,JOBBIK,22
Listas,2014EP,15_244_001,MSZP,7
Listas,2014EP,15_244_001,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,15_244_001,LMP,3
Listas,2014EP,15_244_001,EGYÜTT-PM,2
Listas,2014EP,15_244_001,SMS,0
Listas,2014EP,15_244_001,A HAZA NEM ELADÓ,0
Listas,2014EP,15_245_001,FIDESZ-KDNP,54
Listas,2014EP,15_245_001,JOBBIK,15
Listas,2014EP,15_245_001,MSZP,7
Listas,2014EP,15_245_001,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,15_245_001,LMP,5
Listas,2014EP,15_245_001,EGYÜTT-PM,4
Listas,2014EP,15_245_001,SMS,0
Listas,2014EP,15_245_001,A HAZA NEM ELADÓ,0
Listas,2014EP,15_246_001,FIDESZ-KDNP,186
Listas,2014EP,15_246_001,JOBBIK,71
Listas,2014EP,15_246_001,MSZP,63
Listas,2014EP,15_246_001,DEMOKRATIKUS KOALÍCIÓ,42
Listas,2014EP,15_246_001,EGYÜTT-PM,32
Listas,2014EP,15_246_001,LMP,28
Listas,2014EP,15_246_001,A HAZA NEM ELADÓ,3
Listas,2014EP,15_246_001,SMS,3
Listas,2014EP,16_001_001,FIDESZ-KDNP,126
Listas,2014EP,16_001_001,JOBBIK,31
Listas,2014EP,16_001_001,MSZP,22
Listas,2014EP,16_001_001,DEMOKRATIKUS KOALÍCIÓ,15
Listas,2014EP,16_001_001,EGYÜTT-PM,4
Listas,2014EP,16_001_001,SMS,2
Listas,2014EP,16_001_001,LMP,1
Listas,2014EP,16_001_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_001_002,FIDESZ-KDNP,114
Listas,2014EP,16_001_002,JOBBIK,40
Listas,2014EP,16_001_002,MSZP,20
Listas,2014EP,16_001_002,LMP,14
Listas,2014EP,16_001_002,EGYÜTT-PM,7
Listas,2014EP,16_001_002,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,16_001_002,A HAZA NEM ELADÓ,0
Listas,2014EP,16_001_002,SMS,0
Listas,2014EP,16_001_003,FIDESZ-KDNP,135
Listas,2014EP,16_001_003,JOBBIK,30
Listas,2014EP,16_001_003,MSZP,9
Listas,2014EP,16_001_003,DEMOKRATIKUS KOALÍCIÓ,8
Listas,2014EP,16_001_003,LMP,5
Listas,2014EP,16_001_003,EGYÜTT-PM,5
Listas,2014EP,16_001_003,SMS,2
Listas,2014EP,16_001_003,A HAZA NEM ELADÓ,0
Listas,2014EP,16_002_001,FIDESZ-KDNP,75
Listas,2014EP,16_002_001,JOBBIK,44
Listas,2014EP,16_002_001,MSZP,26
Listas,2014EP,16_002_001,DEMOKRATIKUS KOALÍCIÓ,11
Listas,2014EP,16_002_001,EGYÜTT-PM,6
Listas,2014EP,16_002_001,LMP,3
Listas,2014EP,16_002_001,A HAZA NEM ELADÓ,1
Listas,2014EP,16_002_001,SMS,0
Listas,2014EP,16_002_002,JOBBIK,37
Listas,2014EP,16_002_002,FIDESZ-KDNP,33
Listas,2014EP,16_002_002,MSZP,9
Listas,2014EP,16_002_002,DEMOKRATIKUS KOALÍCIÓ,4
Listas,2014EP,16_002_002,LMP,2
Listas,2014EP,16_002_002,A HAZA NEM ELADÓ,1
Listas,2014EP,16_002_002,EGYÜTT-PM,1
Listas,2014EP,16_002_002,SMS,0
Listas,2014EP,16_003_001,FIDESZ-KDNP,69
Listas,2014EP,16_003_001,JOBBIK,23
Listas,2014EP,16_003_001,MSZP,20
Listas,2014EP,16_003_001,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,16_003_001,EGYÜTT-PM,7
Listas,2014EP,16_003_001,LMP,3
Listas,2014EP,16_003_001,SMS,0
Listas,2014EP,16_003_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_003_002,FIDESZ-KDNP,61
Listas,2014EP,16_003_002,JOBBIK,34
Listas,2014EP,16_003_002,MSZP,13
Listas,2014EP,16_003_002,LMP,3
Listas,2014EP,16_003_002,DEMOKRATIKUS KOALÍCIÓ,2
Listas,2014EP,16_003_002,EGYÜTT-PM,2
Listas,2014EP,16_003_002,A HAZA NEM ELADÓ,0
Listas,2014EP,16_003_002,SMS,0
Listas,2014EP,16_003_003,FIDESZ-KDNP,52
Listas,2014EP,16_003_003,JOBBIK,44
Listas,2014EP,16_003_003,MSZP,9
Listas,2014EP,16_003_003,DEMOKRATIKUS KOALÍCIÓ,4
Listas,2014EP,16_003_003,EGYÜTT-PM,4
Listas,2014EP,16_003_003,SMS,1
Listas,2014EP,16_003_003,LMP,0
Listas,2014EP,16_003_003,A HAZA NEM ELADÓ,0
Listas,2014EP,16_004_001,FIDESZ-KDNP,99
Listas,2014EP,16_004_001,JOBBIK,38
Listas,2014EP,16_004_001,MSZP,6
Listas,2014EP,16_004_001,A HAZA NEM ELADÓ,1
Listas,2014EP,16_004_001,DEMOKRATIKUS KOALÍCIÓ,1
Listas,2014EP,16_004_001,EGYÜTT-PM,0
Listas,2014EP,16_004_001,LMP,0
Listas,2014EP,16_004_001,SMS,0
Listas,2014EP,16_004_002,FIDESZ-KDNP,65
Listas,2014EP,16_004_002,JOBBIK,30
Listas,2014EP,16_004_002,MSZP,18
Listas,2014EP,16_004_002,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,16_004_002,EGYÜTT-PM,2
Listas,2014EP,16_004_002,LMP,1
Listas,2014EP,16_004_002,SMS,0
Listas,2014EP,16_004_002,A HAZA NEM ELADÓ,0
Listas,2014EP,16_005_001,FIDESZ-KDNP,438
Listas,2014EP,16_005_001,JOBBIK,43
Listas,2014EP,16_005_001,MSZP,27
Listas,2014EP,16_005_001,DEMOKRATIKUS KOALÍCIÓ,13
Listas,2014EP,16_005_001,LMP,8
Listas,2014EP,16_005_001,EGYÜTT-PM,5
Listas,2014EP,16_005_001,A HAZA NEM ELADÓ,2
Listas,2014EP,16_005_001,SMS,0
Listas,2014EP,16_005_002,FIDESZ-KDNP,451
Listas,2014EP,16_005_002,JOBBIK,50
Listas,2014EP,16_005_002,MSZP,14
Listas,2014EP,16_005_002,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,16_005_002,LMP,3
Listas,2014EP,16_005_002,EGYÜTT-PM,3
Listas,2014EP,16_005_002,SMS,2
Listas,2014EP,16_005_002,A HAZA NEM ELADÓ,0
Listas,2014EP,16_005_003,FIDESZ-KDNP,571
Listas,2014EP,16_005_003,JOBBIK,85
Listas,2014EP,16_005_003,MSZP,57
Listas,2014EP,16_005_003,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,16_005_003,LMP,11
Listas,2014EP,16_005_003,EGYÜTT-PM,8
Listas,2014EP,16_005_003,SMS,2
Listas,2014EP,16_005_003,A HAZA NEM ELADÓ,1
Listas,2014EP,16_006_001,FIDESZ-KDNP,120
Listas,2014EP,16_006_001,JOBBIK,44
Listas,2014EP,16_006_001,MSZP,31
Listas,2014EP,16_006_001,DEMOKRATIKUS KOALÍCIÓ,16
Listas,2014EP,16_006_001,EGYÜTT-PM,7
Listas,2014EP,16_006_001,LMP,3
Listas,2014EP,16_006_001,SMS,0
Listas,2014EP,16_006_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_006_002,FIDESZ-KDNP,128
Listas,2014EP,16_006_002,JOBBIK,42
Listas,2014EP,16_006_002,MSZP,25
Listas,2014EP,16_006_002,DEMOKRATIKUS KOALÍCIÓ,24
Listas,2014EP,16_006_002,LMP,7
Listas,2014EP,16_006_002,EGYÜTT-PM,3
Listas,2014EP,16_006_002,SMS,0
Listas,2014EP,16_006_002,A HAZA NEM ELADÓ,0
Listas,2014EP,16_006_003,FIDESZ-KDNP,143
Listas,2014EP,16_006_003,JOBBIK,34
Listas,2014EP,16_006_003,MSZP,27
Listas,2014EP,16_006_003,DEMOKRATIKUS KOALÍCIÓ,8
Listas,2014EP,16_006_003,LMP,4
Listas,2014EP,16_006_003,EGYÜTT-PM,1
Listas,2014EP,16_006_003,SMS,1
Listas,2014EP,16_006_003,A HAZA NEM ELADÓ,0
Listas,2014EP,16_006_004,FIDESZ-KDNP,35
Listas,2014EP,16_006_004,MSZP,7
Listas,2014EP,16_006_004,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,16_006_004,JOBBIK,1
Listas,2014EP,16_006_004,LMP,1
Listas,2014EP,16_006_004,EGYÜTT-PM,0
Listas,2014EP,16_006_004,A HAZA NEM ELADÓ,0
Listas,2014EP,16_006_004,SMS,0
Listas,2014EP,16_006_005,FIDESZ-KDNP,46
Listas,2014EP,16_006_005,JOBBIK,14
Listas,2014EP,16_006_005,MSZP,4
Listas,2014EP,16_006_005,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,16_006_005,LMP,0
Listas,2014EP,16_006_005,A HAZA NEM ELADÓ,0
Listas,2014EP,16_006_005,EGYÜTT-PM,0
Listas,2014EP,16_006_005,SMS,0
Listas,2014EP,16_006_006,FIDESZ-KDNP,74
Listas,2014EP,16_006_006,JOBBIK,23
Listas,2014EP,16_006_006,MSZP,17
Listas,2014EP,16_006_006,DEMOKRATIKUS KOALÍCIÓ,15
Listas,2014EP,16_006_006,LMP,2
Listas,2014EP,16_006_006,EGYÜTT-PM,2
Listas,2014EP,16_006_006,A HAZA NEM ELADÓ,2
Listas,2014EP,16_006_006,SMS,1
Listas,2014EP,16_007_001,FIDESZ-KDNP,97
Listas,2014EP,16_007_001,JOBBIK,27
Listas,2014EP,16_007_001,MSZP,25
Listas,2014EP,16_007_001,DEMOKRATIKUS KOALÍCIÓ,7
Listas,2014EP,16_007_001,EGYÜTT-PM,3
Listas,2014EP,16_007_001,LMP,2
Listas,2014EP,16_007_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_007_001,SMS,0
Listas,2014EP,16_008_001,FIDESZ-KDNP,140
Listas,2014EP,16_008_001,MSZP,18
Listas,2014EP,16_008_001,JOBBIK,18
Listas,2014EP,16_008_001,DEMOKRATIKUS KOALÍCIÓ,13
Listas,2014EP,16_008_001,EGYÜTT-PM,3
Listas,2014EP,16_008_001,LMP,2
Listas,2014EP,16_008_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_008_001,SMS,0
Listas,2014EP,16_009_001,FIDESZ-KDNP,107
Listas,2014EP,16_009_001,MSZP,32
Listas,2014EP,16_009_001,JOBBIK,18
Listas,2014EP,16_009_001,A HAZA NEM ELADÓ,1
Listas,2014EP,16_009_001,SMS,1
Listas,2014EP,16_009_001,DEMOKRATIKUS KOALÍCIÓ,1
Listas,2014EP,16_009_001,EGYÜTT-PM,0
Listas,2014EP,16_009_001,LMP,0
Listas,2014EP,16_010_001,FIDESZ-KDNP,91
Listas,2014EP,16_010_001,JOBBIK,55
Listas,2014EP,16_010_001,MSZP,14
Listas,2014EP,16_010_001,EGYÜTT-PM,4
Listas,2014EP,16_010_001,DEMOKRATIKUS KOALÍCIÓ,1
Listas,2014EP,16_010_001,A HAZA NEM ELADÓ,1
Listas,2014EP,16_010_001,SMS,1
Listas,2014EP,16_010_001,LMP,0
Listas,2014EP,16_011_001,FIDESZ-KDNP,229
Listas,2014EP,16_011_001,JOBBIK,24
Listas,2014EP,16_011_001,MSZP,20
Listas,2014EP,16_011_001,LMP,8
Listas,2014EP,16_011_001,EGYÜTT-PM,5
Listas,2014EP,16_011_001,SMS,1
Listas,2014EP,16_011_001,A HAZA NEM ELADÓ,1
Listas,2014EP,16_011_001,DEMOKRATIKUS KOALÍCIÓ,1
Listas,2014EP,16_012_001,FIDESZ-KDNP,167
Listas,2014EP,16_012_001,JOBBIK,20
Listas,2014EP,16_012_001,MSZP,15
Listas,2014EP,16_012_001,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,16_012_001,LMP,2
Listas,2014EP,16_012_001,EGYÜTT-PM,1
Listas,2014EP,16_012_001,SMS,0
Listas,2014EP,16_012_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_013_001,FIDESZ-KDNP,147
Listas,2014EP,16_013_001,MSZP,47
Listas,2014EP,16_013_001,JOBBIK,29
Listas,2014EP,16_013_001,DEMOKRATIKUS KOALÍCIÓ,7
Listas,2014EP,16_013_001,LMP,2
Listas,2014EP,16_013_001,A HAZA NEM ELADÓ,1
Listas,2014EP,16_013_001,EGYÜTT-PM,1
Listas,2014EP,16_013_001,SMS,0
Listas,2014EP,16_014_001,FIDESZ-KDNP,128
Listas,2014EP,16_014_001,JOBBIK,30
Listas,2014EP,16_014_001,MSZP,13
Listas,2014EP,16_014_001,DEMOKRATIKUS KOALÍCIÓ,2
Listas,2014EP,16_014_001,A HAZA NEM ELADÓ,2
Listas,2014EP,16_014_001,LMP,1
Listas,2014EP,16_014_001,EGYÜTT-PM,0
Listas,2014EP,16_014_001,SMS,0
Listas,2014EP,16_015_001,FIDESZ-KDNP,41
Listas,2014EP,16_015_001,JOBBIK,21
Listas,2014EP,16_015_001,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,16_015_001,MSZP,7
Listas,2014EP,16_015_001,SMS,2
Listas,2014EP,16_015_001,LMP,1
Listas,2014EP,16_015_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_015_001,EGYÜTT-PM,0
Listas,2014EP,16_016_001,FIDESZ-KDNP,100
Listas,2014EP,16_016_001,MSZP,39
Listas,2014EP,16_016_001,JOBBIK,29
Listas,2014EP,16_016_001,DEMOKRATIKUS KOALÍCIÓ,19
Listas,2014EP,16_016_001,A HAZA NEM ELADÓ,5
Listas,2014EP,16_016_001,EGYÜTT-PM,3
Listas,2014EP,16_016_001,LMP,3
Listas,2014EP,16_016_001,SMS,2
Listas,2014EP,16_017_001,FIDESZ-KDNP,80
Listas,2014EP,16_017_001,MSZP,27
Listas,2014EP,16_017_001,JOBBIK,16
Listas,2014EP,16_017_001,DEMOKRATIKUS KOALÍCIÓ,8
Listas,2014EP,16_017_001,EGYÜTT-PM,0
Listas,2014EP,16_017_001,LMP,0
Listas,2014EP,16_017_001,SMS,0
Listas,2014EP,16_017_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_018_001,FIDESZ-KDNP,122
Listas,2014EP,16_018_001,JOBBIK,21
Listas,2014EP,16_018_001,MSZP,7
Listas,2014EP,16_018_001,DEMOKRATIKUS KOALÍCIÓ,4
Listas,2014EP,16_018_001,EGYÜTT-PM,1
Listas,2014EP,16_018_001,LMP,1
Listas,2014EP,16_018_001,SMS,0
Listas,2014EP,16_018_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_018_002,FIDESZ-KDNP,86
Listas,2014EP,16_018_002,JOBBIK,25
Listas,2014EP,16_018_002,MSZP,4
Listas,2014EP,16_018_002,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,16_018_002,LMP,1
Listas,2014EP,16_018_002,SMS,0
Listas,2014EP,16_018_002,A HAZA NEM ELADÓ,0
Listas,2014EP,16_018_002,EGYÜTT-PM,0
Listas,2014EP,16_018_003,FIDESZ-KDNP,115
Listas,2014EP,16_018_003,JOBBIK,9
Listas,2014EP,16_018_003,MSZP,7
Listas,2014EP,16_018_003,EGYÜTT-PM,2
Listas,2014EP,16_018_003,DEMOKRATIKUS KOALÍCIÓ,2
Listas,2014EP,16_018_003,A HAZA NEM ELADÓ,1
Listas,2014EP,16_018_003,SMS,0
Listas,2014EP,16_018_003,LMP,0
Listas,2014EP,16_018_004,FIDESZ-KDNP,73
Listas,2014EP,16_018_004,JOBBIK,18
Listas,2014EP,16_018_004,MSZP,1
Listas,2014EP,16_018_004,DEMOKRATIKUS KOALÍCIÓ,0
Listas,2014EP,16_018_004,A HAZA NEM ELADÓ,0
Listas,2014EP,16_018_004,LMP,0
Listas,2014EP,16_018_004,SMS,0
Listas,2014EP,16_018_004,EGYÜTT-PM,0
Listas,2014EP,16_019_001,FIDESZ-KDNP,116
Listas,2014EP,16_019_001,MSZP,27
Listas,2014EP,16_019_001,JOBBIK,26
Listas,2014EP,16_019_001,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,16_019_001,LMP,4
Listas,2014EP,16_019_001,EGYÜTT-PM,3
Listas,2014EP,16_019_001,SMS,1
Listas,2014EP,16_019_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_019_002,FIDESZ-KDNP,125
Listas,2014EP,16_019_002,JOBBIK,31
Listas,2014EP,16_019_002,MSZP,16
Listas,2014EP,16_019_002,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,16_019_002,EGYÜTT-PM,4
Listas,2014EP,16_019_002,A HAZA NEM ELADÓ,1
Listas,2014EP,16_019_002,LMP,1
Listas,2014EP,16_019_002,SMS,0
Listas,2014EP,16_019_003,FIDESZ-KDNP,68
Listas,2014EP,16_019_003,JOBBIK,13
Listas,2014EP,16_019_003,MSZP,9
Listas,2014EP,16_019_003,DEMOKRATIKUS KOALÍCIÓ,8
Listas,2014EP,16_019_003,LMP,2
Listas,2014EP,16_019_003,SMS,2
Listas,2014EP,16_019_003,A HAZA NEM ELADÓ,1
Listas,2014EP,16_019_003,EGYÜTT-PM,0
Listas,2014EP,16_020_001,FIDESZ-KDNP,151
Listas,2014EP,16_020_001,MSZP,24
Listas,2014EP,16_020_001,JOBBIK,22
Listas,2014EP,16_020_001,LMP,7
Listas,2014EP,16_020_001,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,16_020_001,EGYÜTT-PM,2
Listas,2014EP,16_020_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_020_001,SMS,0
Listas,2014EP,16_021_001,FIDESZ-KDNP,197
Listas,2014EP,16_021_001,JOBBIK,23
Listas,2014EP,16_021_001,MSZP,14
Listas,2014EP,16_021_001,EGYÜTT-PM,3
Listas,2014EP,16_021_001,DEMOKRATIKUS KOALÍCIÓ,0
Listas,2014EP,16_021_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_021_001,LMP,0
Listas,2014EP,16_021_001,SMS,0
Listas,2014EP,16_022_001,FIDESZ-KDNP,144
Listas,2014EP,16_022_001,JOBBIK,19
Listas,2014EP,16_022_001,MSZP,10
Listas,2014EP,16_022_001,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,16_022_001,EGYÜTT-PM,2
Listas,2014EP,16_022_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_022_001,LMP,0
Listas,2014EP,16_022_001,SMS,0
Listas,2014EP,16_023_001,FIDESZ-KDNP,49
Listas,2014EP,16_023_001,MSZP,15
Listas,2014EP,16_023_001,JOBBIK,10
Listas,2014EP,16_023_001,DEMOKRATIKUS KOALÍCIÓ,2
Listas,2014EP,16_023_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_023_001,EGYÜTT-PM,0
Listas,2014EP,16_023_001,LMP,0
Listas,2014EP,16_023_001,SMS,0
Listas,2014EP,16_024_001,FIDESZ-KDNP,166
Listas,2014EP,16_024_001,JOBBIK,27
Listas,2014EP,16_024_001,MSZP,20
Listas,2014EP,16_024_001,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,16_024_001,LMP,1
Listas,2014EP,16_024_001,SMS,1
Listas,2014EP,16_024_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_024_001,EGYÜTT-PM,0
Listas,2014EP,16_025_001,FIDESZ-KDNP,85
Listas,2014EP,16_025_001,MSZP,17
Listas,2014EP,16_025_001,JOBBIK,10
Listas,2014EP,16_025_001,DEMOKRATIKUS KOALÍCIÓ,7
Listas,2014EP,16_025_001,LMP,4
Listas,2014EP,16_025_001,EGYÜTT-PM,3
Listas,2014EP,16_025_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_025_001,SMS,0
Listas,2014EP,16_025_002,FIDESZ-KDNP,128
Listas,2014EP,16_025_002,JOBBIK,47
Listas,2014EP,16_025_002,MSZP,22
Listas,2014EP,16_025_002,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,16_025_002,LMP,3
Listas,2014EP,16_025_002,EGYÜTT-PM,3
Listas,2014EP,16_025_002,A HAZA NEM ELADÓ,0
Listas,2014EP,16_025_002,SMS,0
Listas,2014EP,16_025_003,FIDESZ-KDNP,147
Listas,2014EP,16_025_003,MSZP,21
Listas,2014EP,16_025_003,JOBBIK,20
Listas,2014EP,16_025_003,DEMOKRATIKUS KOALÍCIÓ,19
Listas,2014EP,16_025_003,EGYÜTT-PM,5
Listas,2014EP,16_025_003,LMP,3
Listas,2014EP,16_025_003,SMS,1
Listas,2014EP,16_025_003,A HAZA NEM ELADÓ,0
Listas,2014EP,16_025_004,FIDESZ-KDNP,146
Listas,2014EP,16_025_004,JOBBIK,34
Listas,2014EP,16_025_004,MSZP,28
Listas,2014EP,16_025_004,DEMOKRATIKUS KOALÍCIÓ,19
Listas,2014EP,16_025_004,EGYÜTT-PM,5
Listas,2014EP,16_025_004,LMP,2
Listas,2014EP,16_025_004,SMS,1
Listas,2014EP,16_025_004,A HAZA NEM ELADÓ,1
Listas,2014EP,16_025_005,FIDESZ-KDNP,89
Listas,2014EP,16_025_005,MSZP,42
Listas,2014EP,16_025_005,JOBBIK,30
Listas,2014EP,16_025_005,DEMOKRATIKUS KOALÍCIÓ,12
Listas,2014EP,16_025_005,EGYÜTT-PM,5
Listas,2014EP,16_025_005,LMP,2
Listas,2014EP,16_025_005,SMS,1
Listas,2014EP,16_025_005,A HAZA NEM ELADÓ,0
Listas,2014EP,16_026_001,FIDESZ-KDNP,102
Listas,2014EP,16_026_001,JOBBIK,30
Listas,2014EP,16_026_001,MSZP,17
Listas,2014EP,16_026_001,LMP,4
Listas,2014EP,16_026_001,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,16_026_001,EGYÜTT-PM,0
Listas,2014EP,16_026_001,SMS,0
Listas,2014EP,16_026_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_027_001,FIDESZ-KDNP,232
Listas,2014EP,16_027_001,JOBBIK,30
Listas,2014EP,16_027_001,MSZP,15
Listas,2014EP,16_027_001,SMS,2
Listas,2014EP,16_027_001,LMP,1
Listas,2014EP,16_027_001,EGYÜTT-PM,0
Listas,2014EP,16_027_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_027_001,DEMOKRATIKUS KOALÍCIÓ,0
Listas,2014EP,16_028_001,FIDESZ-KDNP,29
Listas,2014EP,16_028_001,JOBBIK,7
Listas,2014EP,16_028_001,EGYÜTT-PM,2
Listas,2014EP,16_028_001,LMP,2
Listas,2014EP,16_028_001,DEMOKRATIKUS KOALÍCIÓ,1
Listas,2014EP,16_028_001,MSZP,1
Listas,2014EP,16_028_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_028_001,SMS,0
Listas,2014EP,16_029_001,FIDESZ-KDNP,80
Listas,2014EP,16_029_001,MSZP,38
Listas,2014EP,16_029_001,JOBBIK,16
Listas,2014EP,16_029_001,DEMOKRATIKUS KOALÍCIÓ,12
Listas,2014EP,16_029_001,LMP,3
Listas,2014EP,16_029_001,SMS,2
Listas,2014EP,16_029_001,EGYÜTT-PM,1
Listas,2014EP,16_029_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_029_002,FIDESZ-KDNP,103
Listas,2014EP,16_029_002,MSZP,33
Listas,2014EP,16_029_002,JOBBIK,28
Listas,2014EP,16_029_002,EGYÜTT-PM,12
Listas,2014EP,16_029_002,DEMOKRATIKUS KOALÍCIÓ,11
Listas,2014EP,16_029_002,LMP,3
Listas,2014EP,16_029_002,A HAZA NEM ELADÓ,2
Listas,2014EP,16_029_002,SMS,0
Listas,2014EP,16_029_003,FIDESZ-KDNP,90
Listas,2014EP,16_029_003,JOBBIK,26
Listas,2014EP,16_029_003,MSZP,19
Listas,2014EP,16_029_003,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,16_029_003,SMS,1
Listas,2014EP,16_029_003,LMP,1
Listas,2014EP,16_029_003,EGYÜTT-PM,1
Listas,2014EP,16_029_003,A HAZA NEM ELADÓ,0
Listas,2014EP,16_029_004,FIDESZ-KDNP,73
Listas,2014EP,16_029_004,JOBBIK,23
Listas,2014EP,16_029_004,MSZP,16
Listas,2014EP,16_029_004,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,16_029_004,LMP,2
Listas,2014EP,16_029_004,EGYÜTT-PM,1
Listas,2014EP,16_029_004,A HAZA NEM ELADÓ,0
Listas,2014EP,16_029_004,SMS,0
Listas,2014EP,16_029_005,FIDESZ-KDNP,17
Listas,2014EP,16_029_005,MSZP,15
Listas,2014EP,16_029_005,JOBBIK,6
Listas,2014EP,16_029_005,DEMOKRATIKUS KOALÍCIÓ,1
Listas,2014EP,16_029_005,EGYÜTT-PM,0
Listas,2014EP,16_029_005,LMP,0
Listas,2014EP,16_029_005,A HAZA NEM ELADÓ,0
Listas,2014EP,16_029_005,SMS,0
Listas,2014EP,16_030_001,FIDESZ-KDNP,99
Listas,2014EP,16_030_001,JOBBIK,61
Listas,2014EP,16_030_001,MSZP,10
Listas,2014EP,16_030_001,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,16_030_001,LMP,2
Listas,2014EP,16_030_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_030_001,EGYÜTT-PM,0
Listas,2014EP,16_030_001,SMS,0
Listas,2014EP,16_030_002,FIDESZ-KDNP,160
Listas,2014EP,16_030_002,JOBBIK,58
Listas,2014EP,16_030_002,MSZP,41
Listas,2014EP,16_030_002,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,16_030_002,SMS,2
Listas,2014EP,16_030_002,LMP,2
Listas,2014EP,16_030_002,EGYÜTT-PM,1
Listas,2014EP,16_030_002,A HAZA NEM ELADÓ,1
Listas,2014EP,16_030_003,FIDESZ-KDNP,140
Listas,2014EP,16_030_003,JOBBIK,50
Listas,2014EP,16_030_003,MSZP,18
Listas,2014EP,16_030_003,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,16_030_003,EGYÜTT-PM,3
Listas,2014EP,16_030_003,SMS,1
Listas,2014EP,16_030_003,LMP,0
Listas,2014EP,16_030_003,A HAZA NEM ELADÓ,0
Listas,2014EP,16_031_001,FIDESZ-KDNP,61
Listas,2014EP,16_031_001,JOBBIK,40
Listas,2014EP,16_031_001,MSZP,13
Listas,2014EP,16_031_001,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,16_031_001,EGYÜTT-PM,3
Listas,2014EP,16_031_001,SMS,0
Listas,2014EP,16_031_001,LMP,0
Listas,2014EP,16_031_001,A HAZA NEM ELADÓ,0
Listas,2014EP,16_031_002,FIDESZ-KDNP,78
Listas,2014EP,16_031_002,JOBBIK,29
Listas,2014EP,16_031_002,MSZP,7
Listas,2014EP,16_031_002,DEMOKRATIKUS KOALÍCIÓ,4
Listas,2014EP,16_031_002,LMP,3
Listas,2014EP,16_031_002,EGYÜTT-PM,2
