TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2019EP,17_095_038,MSZP-PARBESZED,30
Listas,2019EP,17_095_039,MSZP-PARBESZED,33
Listas,2019EP,17_096_001,MSZP-PARBESZED,3
Listas,2019EP,17_096_002,MSZP-PARBESZED,30
Listas,2019EP,17_096_003,MSZP-PARBESZED,17
Listas,2019EP,17_096_004,MSZP-PARBESZED,21
Listas,2019EP,17_096_005,MSZP-PARBESZED,26
Listas,2019EP,17_096_006,MSZP-PARBESZED,29
Listas,2019EP,17_096_007,MSZP-PARBESZED,5
Listas,2019EP,17_096_008,MSZP-PARBESZED,44
Listas,2019EP,17_096_009,MSZP-PARBESZED,8
Listas,2019EP,17_097_001,MSZP-PARBESZED,24
Listas,2019EP,17_097_002,MSZP-PARBESZED,3
Listas,2019EP,17_097_003,MSZP-PARBESZED,4
Listas,2019EP,17_097_004,MSZP-PARBESZED,11
Listas,2019EP,17_098_001,MSZP-PARBESZED,8
Listas,2019EP,17_098_002,MSZP-PARBESZED,15
Listas,2019EP,17_099_001,MSZP-PARBESZED,16
Listas,2019EP,17_099_002,MSZP-PARBESZED,30
Listas,2019EP,17_099_003,MSZP-PARBESZED,6
Listas,2019EP,17_099_004,MSZP-PARBESZED,36
Listas,2019EP,17_099_005,MSZP-PARBESZED,17
Listas,2019EP,17_099_006,MSZP-PARBESZED,15
Listas,2019EP,17_099_007,MSZP-PARBESZED,20
Listas,2019EP,17_099_008,MSZP-PARBESZED,14
Listas,2019EP,17_099_009,MSZP-PARBESZED,12
Listas,2019EP,17_099_010,MSZP-PARBESZED,16
Listas,2019EP,17_099_011,MSZP-PARBESZED,37
Listas,2019EP,17_099_012,MSZP-PARBESZED,11
Listas,2019EP,17_099_013,MSZP-PARBESZED,8
Listas,2019EP,17_100_001,MSZP-PARBESZED,11
Listas,2019EP,17_101_001,MSZP-PARBESZED,7
Listas,2019EP,17_102_001,MSZP-PARBESZED,10
Listas,2019EP,17_103_001,MSZP-PARBESZED,4
Listas,2019EP,17_104_001,MSZP-PARBESZED,12
Listas,2019EP,17_105_001,MSZP-PARBESZED,33
Listas,2019EP,17_106_001,MSZP-PARBESZED,6
Listas,2019EP,17_107_001,MSZP-PARBESZED,2
Listas,2019EP,17_108_001,MSZP-PARBESZED,12
Listas,2019EP,17_108_002,MSZP-PARBESZED,10
Listas,2019EP,17_108_003,MSZP-PARBESZED,7
Listas,2019EP,17_108_004,MSZP-PARBESZED,4
Listas,2019EP,17_109_001,MSZP-PARBESZED,13
Listas,2019EP,18_001_001,MSZP-PARBESZED,19
Listas,2019EP,18_002_001,MSZP-PARBESZED,3
Listas,2019EP,18_003_001,MSZP-PARBESZED,6
Listas,2019EP,18_004_001,MSZP-PARBESZED,3
Listas,2019EP,18_005_001,MSZP-PARBESZED,2
Listas,2019EP,18_006_001,MSZP-PARBESZED,8
Listas,2019EP,18_007_001,MSZP-PARBESZED,21
Listas,2019EP,18_008_001,MSZP-PARBESZED,4
Listas,2019EP,18_009_001,MSZP-PARBESZED,1
Listas,2019EP,18_010_001,MSZP-PARBESZED,6
Listas,2019EP,18_011_001,MSZP-PARBESZED,0
Listas,2019EP,18_012_001,MSZP-PARBESZED,10
Listas,2019EP,18_013_001,MSZP-PARBESZED,3
Listas,2019EP,18_014_001,MSZP-PARBESZED,3
Listas,2019EP,18_015_001,MSZP-PARBESZED,5
Listas,2019EP,18_016_001,MSZP-PARBESZED,5
Listas,2019EP,18_017_001,MSZP-PARBESZED,9
Listas,2019EP,18_018_001,MSZP-PARBESZED,15
Listas,2019EP,18_018_002,MSZP-PARBESZED,23
Listas,2019EP,18_018_003,MSZP-PARBESZED,12
Listas,2019EP,18_019_001,MSZP-PARBESZED,3
Listas,2019EP,18_020_001,MSZP-PARBESZED,38
Listas,2019EP,18_020_002,MSZP-PARBESZED,36
Listas,2019EP,18_020_003,MSZP-PARBESZED,53
Listas,2019EP,18_020_004,MSZP-PARBESZED,43
Listas,2019EP,18_020_005,MSZP-PARBESZED,42
Listas,2019EP,18_020_006,MSZP-PARBESZED,29
Listas,2019EP,18_020_007,MSZP-PARBESZED,25
Listas,2019EP,18_020_008,MSZP-PARBESZED,23
Listas,2019EP,18_020_009,MSZP-PARBESZED,7
Listas,2019EP,18_021_001,MSZP-PARBESZED,1
Listas,2019EP,18_022_001,MSZP-PARBESZED,10
Listas,2019EP,18_022_002,MSZP-PARBESZED,17
Listas,2019EP,18_023_001,MSZP-PARBESZED,5
Listas,2019EP,18_024_001,MSZP-PARBESZED,0
Listas,2019EP,18_025_001,MSZP-PARBESZED,4
Listas,2019EP,18_026_001,MSZP-PARBESZED,10
Listas,2019EP,18_027_001,MSZP-PARBESZED,18
Listas,2019EP,18_027_002,MSZP-PARBESZED,14
Listas,2019EP,18_027_003,MSZP-PARBESZED,8
Listas,2019EP,18_028_001,MSZP-PARBESZED,8
Listas,2019EP,18_029_001,MSZP-PARBESZED,1
Listas,2019EP,18_030_001,MSZP-PARBESZED,5
Listas,2019EP,18_031_001,MSZP-PARBESZED,4
Listas,2019EP,18_032_001,MSZP-PARBESZED,1
Listas,2019EP,18_033_001,MSZP-PARBESZED,8
Listas,2019EP,18_034_001,MSZP-PARBESZED,2
Listas,2019EP,18_035_001,MSZP-PARBESZED,3
Listas,2019EP,18_036_001,MSZP-PARBESZED,3
Listas,2019EP,18_037_001,MSZP-PARBESZED,1
Listas,2019EP,18_038_001,MSZP-PARBESZED,3
Listas,2019EP,18_039_001,MSZP-PARBESZED,2
Listas,2019EP,18_040_001,MSZP-PARBESZED,10
Listas,2019EP,18_041_001,MSZP-PARBESZED,5
Listas,2019EP,18_042_001,MSZP-PARBESZED,0
Listas,2019EP,18_043_001,MSZP-PARBESZED,2
Listas,2019EP,18_044_001,MSZP-PARBESZED,0
Listas,2019EP,18_045_001,MSZP-PARBESZED,7
Listas,2019EP,18_046_001,MSZP-PARBESZED,31
Listas,2019EP,18_046_002,MSZP-PARBESZED,24
Listas,2019EP,18_047_001,MSZP-PARBESZED,5
Listas,2019EP,18_048_001,MSZP-PARBESZED,14
Listas,2019EP,18_049_001,MSZP-PARBESZED,2
Listas,2019EP,18_050_001,MSZP-PARBESZED,0
Listas,2019EP,18_051_001,MSZP-PARBESZED,23
Listas,2019EP,18_052_001,MSZP-PARBESZED,9
Listas,2019EP,18_053_001,MSZP-PARBESZED,0
Listas,2019EP,18_054_001,MSZP-PARBESZED,3
Listas,2019EP,18_055_001,MSZP-PARBESZED,4
Listas,2019EP,18_056_001,MSZP-PARBESZED,19
Listas,2019EP,18_057_001,MSZP-PARBESZED,0
Listas,2019EP,18_058_001,MSZP-PARBESZED,1
Listas,2019EP,18_059_001,MSZP-PARBESZED,5
Listas,2019EP,18_060_001,MSZP-PARBESZED,0
Listas,2019EP,18_061_001,MSZP-PARBESZED,3
Listas,2019EP,18_062_001,MSZP-PARBESZED,0
Listas,2019EP,18_063_001,MSZP-PARBESZED,15
Listas,2019EP,18_064_001,MSZP-PARBESZED,11
Listas,2019EP,18_065_001,MSZP-PARBESZED,25
Listas,2019EP,18_065_002,MSZP-PARBESZED,18
Listas,2019EP,18_066_001,MSZP-PARBESZED,0
Listas,2019EP,18_067_001,MSZP-PARBESZED,4
Listas,2019EP,18_068_001,MSZP-PARBESZED,5
Listas,2019EP,18_069_001,MSZP-PARBESZED,21
Listas,2019EP,18_069_002,MSZP-PARBESZED,9
Listas,2019EP,18_070_001,MSZP-PARBESZED,21
Listas,2019EP,18_071_001,MSZP-PARBESZED,9
Listas,2019EP,18_071_002,MSZP-PARBESZED,13
Listas,2019EP,18_071_003,MSZP-PARBESZED,7
Listas,2019EP,18_072_001,MSZP-PARBESZED,0
Listas,2019EP,18_073_001,MSZP-PARBESZED,3
Listas,2019EP,18_074_001,MSZP-PARBESZED,11
Listas,2019EP,18_075_001,MSZP-PARBESZED,14
Listas,2019EP,18_076_001,MSZP-PARBESZED,2
Listas,2019EP,18_077_001,MSZP-PARBESZED,0
Listas,2019EP,18_078_001,MSZP-PARBESZED,13
Listas,2019EP,18_079_001,MSZP-PARBESZED,8
Listas,2019EP,18_080_001,MSZP-PARBESZED,1
Listas,2019EP,18_081_001,MSZP-PARBESZED,9
Listas,2019EP,18_082_001,MSZP-PARBESZED,1
Listas,2019EP,18_083_001,MSZP-PARBESZED,2
Listas,2019EP,18_084_001,MSZP-PARBESZED,4
Listas,2019EP,18_085_001,MSZP-PARBESZED,17
Listas,2019EP,18_086_001,MSZP-PARBESZED,4
Listas,2019EP,18_087_001,MSZP-PARBESZED,0
Listas,2019EP,18_088_001,MSZP-PARBESZED,3
Listas,2019EP,18_089_001,MSZP-PARBESZED,3
Listas,2019EP,18_090_001,MSZP-PARBESZED,5
Listas,2019EP,18_091_001,MSZP-PARBESZED,8
Listas,2019EP,18_092_001,MSZP-PARBESZED,6
Listas,2019EP,18_093_001,MSZP-PARBESZED,4
Listas,2019EP,18_094_001,MSZP-PARBESZED,6
Listas,2019EP,18_095_001,MSZP-PARBESZED,29
Listas,2019EP,18_095_002,MSZP-PARBESZED,21
Listas,2019EP,18_095_003,MSZP-PARBESZED,27
Listas,2019EP,18_095_004,MSZP-PARBESZED,35
Listas,2019EP,18_095_005,MSZP-PARBESZED,26
Listas,2019EP,18_095_006,MSZP-PARBESZED,22
Listas,2019EP,18_095_007,MSZP-PARBESZED,28
Listas,2019EP,18_095_008,MSZP-PARBESZED,2
Listas,2019EP,18_095_009,MSZP-PARBESZED,16
Listas,2019EP,18_095_010,MSZP-PARBESZED,2
Listas,2019EP,18_096_001,MSZP-PARBESZED,38
Listas,2019EP,18_096_002,MSZP-PARBESZED,31
Listas,2019EP,18_096_003,MSZP-PARBESZED,33
Listas,2019EP,18_096_004,MSZP-PARBESZED,45
Listas,2019EP,18_096_005,MSZP-PARBESZED,18
Listas,2019EP,18_096_006,MSZP-PARBESZED,27
Listas,2019EP,18_096_007,MSZP-PARBESZED,25
Listas,2019EP,18_096_008,MSZP-PARBESZED,18
Listas,2019EP,18_096_009,MSZP-PARBESZED,5
Listas,2019EP,18_097_001,MSZP-PARBESZED,3
Listas,2019EP,18_098_001,MSZP-PARBESZED,5
Listas,2019EP,18_099_001,MSZP-PARBESZED,10
Listas,2019EP,18_100_001,MSZP-PARBESZED,1
Listas,2019EP,18_101_001,MSZP-PARBESZED,18
Listas,2019EP,18_102_001,MSZP-PARBESZED,7
Listas,2019EP,18_103_001,MSZP-PARBESZED,5
Listas,2019EP,18_104_001,MSZP-PARBESZED,8
Listas,2019EP,18_105_001,MSZP-PARBESZED,11
Listas,2019EP,18_106_001,MSZP-PARBESZED,12
Listas,2019EP,18_107_001,MSZP-PARBESZED,5
Listas,2019EP,18_108_001,MSZP-PARBESZED,8
Listas,2019EP,18_109_001,MSZP-PARBESZED,4
Listas,2019EP,18_110_001,MSZP-PARBESZED,3
Listas,2019EP,18_111_001,MSZP-PARBESZED,5
Listas,2019EP,18_112_001,MSZP-PARBESZED,6
Listas,2019EP,18_113_001,MSZP-PARBESZED,3
Listas,2019EP,18_114_001,MSZP-PARBESZED,10
Listas,2019EP,18_115_001,MSZP-PARBESZED,2
Listas,2019EP,18_116_001,MSZP-PARBESZED,2
Listas,2019EP,18_117_001,MSZP-PARBESZED,7
Listas,2019EP,18_118_001,MSZP-PARBESZED,13
Listas,2019EP,18_119_001,MSZP-PARBESZED,0
Listas,2019EP,18_120_001,MSZP-PARBESZED,11
Listas,2019EP,18_121_001,MSZP-PARBESZED,13
Listas,2019EP,18_122_001,MSZP-PARBESZED,23
Listas,2019EP,18_123_001,MSZP-PARBESZED,7
Listas,2019EP,18_124_001,MSZP-PARBESZED,5
Listas,2019EP,18_125_001,MSZP-PARBESZED,2
Listas,2019EP,18_126_001,MSZP-PARBESZED,3
Listas,2019EP,18_127_001,MSZP-PARBESZED,8
Listas,2019EP,18_128_001,MSZP-PARBESZED,4
Listas,2019EP,18_129_001,MSZP-PARBESZED,0
Listas,2019EP,18_130_001,MSZP-PARBESZED,4
Listas,2019EP,18_131_001,MSZP-PARBESZED,8
Listas,2019EP,18_132_001,MSZP-PARBESZED,3
Listas,2019EP,18_133_001,MSZP-PARBESZED,2
Listas,2019EP,18_134_001,MSZP-PARBESZED,0
Listas,2019EP,18_135_001,MSZP-PARBESZED,27
Listas,2019EP,18_136_001,MSZP-PARBESZED,3
Listas,2019EP,18_137_001,MSZP-PARBESZED,3
Listas,2019EP,18_138_001,MSZP-PARBESZED,13
Listas,2019EP,18_139_001,MSZP-PARBESZED,4
Listas,2019EP,18_140_001,MSZP-PARBESZED,21
Listas,2019EP,18_141_001,MSZP-PARBESZED,2
Listas,2019EP,18_142_001,MSZP-PARBESZED,0
Listas,2019EP,18_143_001,MSZP-PARBESZED,2
Listas,2019EP,18_144_001,MSZP-PARBESZED,9
Listas,2019EP,18_145_001,MSZP-PARBESZED,9
Listas,2019EP,18_146_001,MSZP-PARBESZED,4
Listas,2019EP,18_147_001,MSZP-PARBESZED,1
Listas,2019EP,18_148_001,MSZP-PARBESZED,3
Listas,2019EP,18_149_001,MSZP-PARBESZED,15
Listas,2019EP,18_150_001,MSZP-PARBESZED,1
Listas,2019EP,18_151_001,MSZP-PARBESZED,11
Listas,2019EP,18_152_001,MSZP-PARBESZED,2
Listas,2019EP,18_153_001,MSZP-PARBESZED,12
Listas,2019EP,18_154_001,MSZP-PARBESZED,7
Listas,2019EP,18_155_001,MSZP-PARBESZED,9
Listas,2019EP,18_156_001,MSZP-PARBESZED,14
Listas,2019EP,18_156_002,MSZP-PARBESZED,10
Listas,2019EP,18_157_001,MSZP-PARBESZED,1
Listas,2019EP,18_158_001,MSZP-PARBESZED,5
Listas,2019EP,18_159_001,MSZP-PARBESZED,1
Listas,2019EP,18_160_001,MSZP-PARBESZED,34
Listas,2019EP,18_160_002,MSZP-PARBESZED,36
Listas,2019EP,18_160_003,MSZP-PARBESZED,30
Listas,2019EP,18_161_001,MSZP-PARBESZED,4
Listas,2019EP,18_162_001,MSZP-PARBESZED,0
Listas,2019EP,18_163_001,MSZP-PARBESZED,9
Listas,2019EP,18_164_001,MSZP-PARBESZED,3
Listas,2019EP,18_165_001,MSZP-PARBESZED,1
Listas,2019EP,18_166_001,MSZP-PARBESZED,1
Listas,2019EP,18_167_001,MSZP-PARBESZED,24
Listas,2019EP,18_167_002,MSZP-PARBESZED,10
Listas,2019EP,18_167_003,MSZP-PARBESZED,25
Listas,2019EP,18_167_004,MSZP-PARBESZED,18
Listas,2019EP,18_167_005,MSZP-PARBESZED,0
Listas,2019EP,18_167_006,MSZP-PARBESZED,26
Listas,2019EP,18_167_007,MSZP-PARBESZED,20
Listas,2019EP,18_167_008,MSZP-PARBESZED,37
Listas,2019EP,18_167_009,MSZP-PARBESZED,28
Listas,2019EP,18_167_010,MSZP-PARBESZED,37
Listas,2019EP,18_167_011,MSZP-PARBESZED,30
Listas,2019EP,18_167_012,MSZP-PARBESZED,24
Listas,2019EP,18_167_013,MSZP-PARBESZED,26
Listas,2019EP,18_167_014,MSZP-PARBESZED,27
Listas,2019EP,18_167_015,MSZP-PARBESZED,22
Listas,2019EP,18_167_016,MSZP-PARBESZED,42
Listas,2019EP,18_167_017,MSZP-PARBESZED,8
Listas,2019EP,18_167_018,MSZP-PARBESZED,2
Listas,2019EP,18_168_001,MSZP-PARBESZED,23
Listas,2019EP,18_169_001,MSZP-PARBESZED,7
Listas,2019EP,18_170_001,MSZP-PARBESZED,16
Listas,2019EP,18_171_001,MSZP-PARBESZED,4
Listas,2019EP,18_171_002,MSZP-PARBESZED,6
Listas,2019EP,18_171_003,MSZP-PARBESZED,0
Listas,2019EP,18_172_001,MSZP-PARBESZED,3
Listas,2019EP,18_173_001,MSZP-PARBESZED,9
Listas,2019EP,18_174_001,MSZP-PARBESZED,8
Listas,2019EP,18_175_001,MSZP-PARBESZED,18
Listas,2019EP,18_176_001,MSZP-PARBESZED,2
Listas,2019EP,18_177_001,MSZP-PARBESZED,5
Listas,2019EP,18_178_001,MSZP-PARBESZED,3
Listas,2019EP,18_179_001,MSZP-PARBESZED,0
Listas,2019EP,18_180_001,MSZP-PARBESZED,4
Listas,2019EP,18_181_001,MSZP-PARBESZED,10
Listas,2019EP,18_182_001,MSZP-PARBESZED,1
Listas,2019EP,18_183_001,MSZP-PARBESZED,9
Listas,2019EP,18_183_002,MSZP-PARBESZED,25
Listas,2019EP,18_183_003,MSZP-PARBESZED,26
Listas,2019EP,18_183_004,MSZP-PARBESZED,18
Listas,2019EP,18_183_005,MSZP-PARBESZED,11
Listas,2019EP,18_183_006,MSZP-PARBESZED,14
Listas,2019EP,18_183_007,MSZP-PARBESZED,13
Listas,2019EP,18_183_008,MSZP-PARBESZED,6
Listas,2019EP,18_183_009,MSZP-PARBESZED,9
Listas,2019EP,18_183_010,MSZP-PARBESZED,2
Listas,2019EP,18_183_011,MSZP-PARBESZED,3
Listas,2019EP,18_183_012,MSZP-PARBESZED,3
Listas,2019EP,18_183_013,MSZP-PARBESZED,0
Listas,2019EP,18_184_001,MSZP-PARBESZED,14
Listas,2019EP,18_185_001,MSZP-PARBESZED,1
Listas,2019EP,18_186_001,MSZP-PARBESZED,39
Listas,2019EP,18_186_002,MSZP-PARBESZED,43
Listas,2019EP,18_186_003,MSZP-PARBESZED,28
Listas,2019EP,18_186_004,MSZP-PARBESZED,36
Listas,2019EP,18_186_005,MSZP-PARBESZED,33
Listas,2019EP,18_186_006,MSZP-PARBESZED,42
Listas,2019EP,18_186_007,MSZP-PARBESZED,59
Listas,2019EP,18_186_008,MSZP-PARBESZED,18
Listas,2019EP,18_186_009,MSZP-PARBESZED,28
Listas,2019EP,18_186_010,MSZP-PARBESZED,20
Listas,2019EP,18_186_011,MSZP-PARBESZED,39
Listas,2019EP,18_186_012,MSZP-PARBESZED,35
Listas,2019EP,18_186_013,MSZP-PARBESZED,50
Listas,2019EP,18_186_014,MSZP-PARBESZED,27
Listas,2019EP,18_186_015,MSZP-PARBESZED,31
Listas,2019EP,18_186_016,MSZP-PARBESZED,46
Listas,2019EP,18_186_017,MSZP-PARBESZED,23
Listas,2019EP,18_186_018,MSZP-PARBESZED,42
Listas,2019EP,18_186_019,MSZP-PARBESZED,31
Listas,2019EP,18_186_020,MSZP-PARBESZED,27
Listas,2019EP,18_186_021,MSZP-PARBESZED,40
Listas,2019EP,18_186_022,MSZP-PARBESZED,37
Listas,2019EP,18_186_023,MSZP-PARBESZED,54
Listas,2019EP,18_186_024,MSZP-PARBESZED,47
Listas,2019EP,18_186_025,MSZP-PARBESZED,49
Listas,2019EP,18_186_026,MSZP-PARBESZED,52
Listas,2019EP,18_186_027,MSZP-PARBESZED,50
Listas,2019EP,18_186_028,MSZP-PARBESZED,29
Listas,2019EP,18_186_029,MSZP-PARBESZED,33
Listas,2019EP,18_186_030,MSZP-PARBESZED,33
Listas,2019EP,18_186_031,MSZP-PARBESZED,23
Listas,2019EP,18_186_032,MSZP-PARBESZED,25
Listas,2019EP,18_186_033,MSZP-PARBESZED,42
Listas,2019EP,18_186_034,MSZP-PARBESZED,25
Listas,2019EP,18_186_035,MSZP-PARBESZED,43
Listas,2019EP,18_186_036,MSZP-PARBESZED,36
Listas,2019EP,18_186_037,MSZP-PARBESZED,17
Listas,2019EP,18_186_038,MSZP-PARBESZED,54
Listas,2019EP,18_186_039,MSZP-PARBESZED,30
Listas,2019EP,18_186_040,MSZP-PARBESZED,61
Listas,2019EP,18_186_041,MSZP-PARBESZED,29
Listas,2019EP,18_186_042,MSZP-PARBESZED,27
Listas,2019EP,18_186_043,MSZP-PARBESZED,26
Listas,2019EP,18_186_044,MSZP-PARBESZED,36
Listas,2019EP,18_186_045,MSZP-PARBESZED,51
Listas,2019EP,18_186_046,MSZP-PARBESZED,42
Listas,2019EP,18_186_047,MSZP-PARBESZED,45
Listas,2019EP,18_186_048,MSZP-PARBESZED,45
Listas,2019EP,18_186_049,MSZP-PARBESZED,18
Listas,2019EP,18_186_050,MSZP-PARBESZED,26
Listas,2019EP,18_186_051,MSZP-PARBESZED,53
Listas,2019EP,18_186_052,MSZP-PARBESZED,44
Listas,2019EP,18_186_053,MSZP-PARBESZED,46
Listas,2019EP,18_186_054,MSZP-PARBESZED,41
Listas,2019EP,18_186_055,MSZP-PARBESZED,40
Listas,2019EP,18_186_056,MSZP-PARBESZED,22
Listas,2019EP,18_186_057,MSZP-PARBESZED,36
Listas,2019EP,18_186_058,MSZP-PARBESZED,22
Listas,2019EP,18_186_059,MSZP-PARBESZED,10
Listas,2019EP,18_186_060,MSZP-PARBESZED,28
Listas,2019EP,18_186_061,MSZP-PARBESZED,54
Listas,2019EP,18_186_062,MSZP-PARBESZED,51
Listas,2019EP,18_186_063,MSZP-PARBESZED,31
Listas,2019EP,18_186_064,MSZP-PARBESZED,39
Listas,2019EP,18_186_065,MSZP-PARBESZED,38
Listas,2019EP,18_186_066,MSZP-PARBESZED,42
Listas,2019EP,18_186_067,MSZP-PARBESZED,58
Listas,2019EP,18_186_068,MSZP-PARBESZED,31
Listas,2019EP,18_186_069,MSZP-PARBESZED,33
Listas,2019EP,18_187_001,MSZP-PARBESZED,2
Listas,2019EP,18_188_001,MSZP-PARBESZED,15
Listas,2019EP,18_189_001,MSZP-PARBESZED,26
Listas,2019EP,18_189_002,MSZP-PARBESZED,24
Listas,2019EP,18_190_001,MSZP-PARBESZED,4
Listas,2019EP,18_191_001,MSZP-PARBESZED,4
Listas,2019EP,18_192_001,MSZP-PARBESZED,2
Listas,2019EP,18_193_001,MSZP-PARBESZED,9
Listas,2019EP,18_194_001,MSZP-PARBESZED,29
Listas,2019EP,18_194_002,MSZP-PARBESZED,6
Listas,2019EP,18_195_001,MSZP-PARBESZED,6
Listas,2019EP,18_196_001,MSZP-PARBESZED,12
Listas,2019EP,18_196_002,MSZP-PARBESZED,3
Listas,2019EP,18_197_001,MSZP-PARBESZED,3
Listas,2019EP,18_198_001,MSZP-PARBESZED,5
Listas,2019EP,18_199_001,MSZP-PARBESZED,7
Listas,2019EP,18_200_001,MSZP-PARBESZED,4
Listas,2019EP,18_201_001,MSZP-PARBESZED,2
Listas,2019EP,18_202_001,MSZP-PARBESZED,16
Listas,2019EP,18_203_001,MSZP-PARBESZED,3
Listas,2019EP,18_204_001,MSZP-PARBESZED,14
Listas,2019EP,18_204_002,MSZP-PARBESZED,13
Listas,2019EP,18_205_001,MSZP-PARBESZED,3
Listas,2019EP,18_206_001,MSZP-PARBESZED,14
Listas,2019EP,18_206_002,MSZP-PARBESZED,10
Listas,2019EP,18_206_003,MSZP-PARBESZED,7
Listas,2019EP,18_206_004,MSZP-PARBESZED,1
Listas,2019EP,18_206_005,MSZP-PARBESZED,11
Listas,2019EP,18_206_006,MSZP-PARBESZED,1
Listas,2019EP,18_206_007,MSZP-PARBESZED,1
Listas,2019EP,18_207_001,MSZP-PARBESZED,5
Listas,2019EP,18_208_001,MSZP-PARBESZED,3
Listas,2019EP,18_209_001,MSZP-PARBESZED,11
Listas,2019EP,18_210_001,MSZP-PARBESZED,15
Listas,2019EP,18_211_001,MSZP-PARBESZED,3
Listas,2019EP,18_212_001,MSZP-PARBESZED,11
Listas,2019EP,18_212_002,MSZP-PARBESZED,5
Listas,2019EP,18_212_003,MSZP-PARBESZED,14
Listas,2019EP,18_212_004,MSZP-PARBESZED,11
Listas,2019EP,18_213_001,MSZP-PARBESZED,10
Listas,2019EP,18_214_001,MSZP-PARBESZED,12
Listas,2019EP,18_215_001,MSZP-PARBESZED,3
Listas,2019EP,18_216_001,MSZP-PARBESZED,2
Listas,2019EP,19_001_001,MSZP-PARBESZED,9
Listas,2019EP,19_002_001,MSZP-PARBESZED,0
Listas,2019EP,19_003_001,MSZP-PARBESZED,33
Listas,2019EP,19_003_002,MSZP-PARBESZED,21
Listas,2019EP,19_003_003,MSZP-PARBESZED,35
Listas,2019EP,19_003_004,MSZP-PARBESZED,66
Listas,2019EP,19_003_005,MSZP-PARBESZED,37
Listas,2019EP,19_003_006,MSZP-PARBESZED,35
Listas,2019EP,19_003_007,MSZP-PARBESZED,39
Listas,2019EP,19_003_008,MSZP-PARBESZED,47
Listas,2019EP,19_003_009,MSZP-PARBESZED,29
Listas,2019EP,19_003_010,MSZP-PARBESZED,42
Listas,2019EP,19_003_011,MSZP-PARBESZED,38
Listas,2019EP,19_003_012,MSZP-PARBESZED,49
Listas,2019EP,19_003_013,MSZP-PARBESZED,20
Listas,2019EP,19_003_014,MSZP-PARBESZED,46
Listas,2019EP,19_003_015,MSZP-PARBESZED,41
Listas,2019EP,19_003_016,MSZP-PARBESZED,40
Listas,2019EP,19_003_017,MSZP-PARBESZED,32
Listas,2019EP,19_003_018,MSZP-PARBESZED,48
Listas,2019EP,19_003_019,MSZP-PARBESZED,39
Listas,2019EP,19_003_020,MSZP-PARBESZED,38
Listas,2019EP,19_003_021,MSZP-PARBESZED,28
Listas,2019EP,19_003_022,MSZP-PARBESZED,39
Listas,2019EP,19_003_023,MSZP-PARBESZED,32
Listas,2019EP,19_003_024,MSZP-PARBESZED,17
Listas,2019EP,19_003_025,MSZP-PARBESZED,25
Listas,2019EP,19_003_026,MSZP-PARBESZED,31
Listas,2019EP,19_003_027,MSZP-PARBESZED,15
Listas,2019EP,19_003_028,MSZP-PARBESZED,29
Listas,2019EP,19_003_029,MSZP-PARBESZED,20
Listas,2019EP,19_004_001,MSZP-PARBESZED,34
Listas,2019EP,19_004_002,MSZP-PARBESZED,23
Listas,2019EP,19_005_001,MSZP-PARBESZED,2
Listas,2019EP,19_006_001,MSZP-PARBESZED,18
Listas,2019EP,19_007_001,MSZP-PARBESZED,23
Listas,2019EP,19_008_001,MSZP-PARBESZED,52
Listas,2019EP,19_008_002,MSZP-PARBESZED,19
Listas,2019EP,19_008_003,MSZP-PARBESZED,23
Listas,2019EP,19_009_001,MSZP-PARBESZED,32
Listas,2019EP,19_010_001,MSZP-PARBESZED,11
Listas,2019EP,19_011_001,MSZP-PARBESZED,16
Listas,2019EP,19_012_001,MSZP-PARBESZED,2
Listas,2019EP,19_013_001,MSZP-PARBESZED,14
Listas,2019EP,19_014_001,MSZP-PARBESZED,6
Listas,2019EP,19_015_001,MSZP-PARBESZED,7
Listas,2019EP,19_016_001,MSZP-PARBESZED,1
Listas,2019EP,19_017_001,MSZP-PARBESZED,3
Listas,2019EP,19_018_001,MSZP-PARBESZED,13
Listas,2019EP,19_019_001,MSZP-PARBESZED,4
Listas,2019EP,19_020_001,MSZP-PARBESZED,4
Listas,2019EP,19_021_001,MSZP-PARBESZED,20
Listas,2019EP,19_022_001,MSZP-PARBESZED,20
Listas,2019EP,19_022_002,MSZP-PARBESZED,28
Listas,2019EP,19_022_003,MSZP-PARBESZED,29
Listas,2019EP,19_022_004,MSZP-PARBESZED,35
Listas,2019EP,19_022_005,MSZP-PARBESZED,28
Listas,2019EP,19_022_006,MSZP-PARBESZED,20
Listas,2019EP,19_022_007,MSZP-PARBESZED,24
Listas,2019EP,19_022_008,MSZP-PARBESZED,31
Listas,2019EP,19_023_001,MSZP-PARBESZED,5
Listas,2019EP,19_024_001,MSZP-PARBESZED,21
Listas,2019EP,19_025_001,MSZP-PARBESZED,8
Listas,2019EP,19_026_001,MSZP-PARBESZED,34
Listas,2019EP,19_026_002,MSZP-PARBESZED,28
Listas,2019EP,19_026_003,MSZP-PARBESZED,32
Listas,2019EP,19_026_004,MSZP-PARBESZED,41
Listas,2019EP,19_026_005,MSZP-PARBESZED,90
Listas,2019EP,19_026_006,MSZP-PARBESZED,32
Listas,2019EP,19_026_007,MSZP-PARBESZED,41
Listas,2019EP,19_026_008,MSZP-PARBESZED,52
Listas,2019EP,19_027_001,MSZP-PARBESZED,37
